2019-06-13 14:51:45.072 INFO  --- [main] com.example.acm.AcmApplication Line:50  - Starting AcmApplication on DESKTOP-03CDSMO with PID 8028 (D:\ACM\acmBackT\wei_account\target\classes started by ggg in D:\ACM\acmBackT\wei_account)
2019-06-13 14:51:50.362 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: addAlbum belongs to groups: [[ResourceGroup{groupName='album-controller', position=0}]] 
2019-06-13 14:51:50.362 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='album-controller', position=0} with description:Album Controller for handler method:addAlbum
2019-06-13 14:51:50.362 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method deleteAlbum was album-controller
2019-06-13 14:51:50.362 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: deleteAlbum belongs to groups: [[ResourceGroup{groupName='album-controller', position=0}]] 
2019-06-13 14:51:50.362 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='album-controller', position=0} with description:Album Controller for handler method:deleteAlbum
2019-06-13 14:51:50.362 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method deleteComment was comment-controller
2019-06-13 14:51:50.372 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: deleteComment belongs to groups: [[ResourceGroup{groupName='comment-controller', position=0}]] 
2019-06-13 14:51:50.372 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='comment-controller', position=0} with description:Comment Controller for handler method:deleteComment
2019-06-13 14:51:50.372 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method addComment was comment-controller
2019-06-13 14:51:50.372 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: addComment belongs to groups: [[ResourceGroup{groupName='comment-controller', position=0}]] 
2019-06-13 14:51:50.372 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='comment-controller', position=0} with description:Comment Controller for handler method:addComment
2019-06-13 14:51:50.372 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method selectComment was comment-controller
2019-06-13 14:51:50.372 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: selectComment belongs to groups: [[ResourceGroup{groupName='comment-controller', position=0}]] 
2019-06-13 14:51:50.372 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='comment-controller', position=0} with description:Comment Controller for handler method:selectComment
2019-06-13 14:51:50.372 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method selectBackComment was comment-controller
2019-06-13 14:51:50.372 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: selectBackComment belongs to groups: [[ResourceGroup{groupName='comment-controller', position=0}]] 
2019-06-13 14:51:50.372 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='comment-controller', position=0} with description:Comment Controller for handler method:selectBackComment
2019-06-13 14:51:50.372 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method selectUserComment was comment-controller
2019-06-13 14:51:50.372 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: selectUserComment belongs to groups: [[ResourceGroup{groupName='comment-controller', position=0}]] 
2019-06-13 14:51:50.372 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='comment-controller', position=0} with description:Comment Controller for handler method:selectUserComment
2019-06-13 14:51:50.372 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method addFollow was follow-controller
2019-06-13 14:51:50.372 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: addFollow belongs to groups: [[ResourceGroup{groupName='follow-controller', position=0}]] 
2019-06-13 14:51:50.382 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='follow-controller', position=0} with description:Follow Controller for handler method:addFollow
2019-06-13 14:51:50.382 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method isFollow was follow-controller
2019-06-13 14:51:50.382 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: isFollow belongs to groups: [[ResourceGroup{groupName='follow-controller', position=0}]] 
2019-06-13 14:51:50.382 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='follow-controller', position=0} with description:Follow Controller for handler method:isFollow
2019-06-13 14:51:50.382 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method selectFollow was follow-controller
2019-06-13 14:51:50.382 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: selectFollow belongs to groups: [[ResourceGroup{groupName='follow-controller', position=0}]] 
2019-06-13 14:51:50.382 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='follow-controller', position=0} with description:Follow Controller for handler method:selectFollow
2019-06-13 14:51:50.382 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method deleteFollow was follow-controller
2019-06-13 14:51:50.382 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: deleteFollow belongs to groups: [[ResourceGroup{groupName='follow-controller', position=0}]] 
2019-06-13 14:51:50.382 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='follow-controller', position=0} with description:Follow Controller for handler method:deleteFollow
2019-06-13 14:51:50.382 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method addFriendurl was friendurl-controller
2019-06-13 14:51:50.382 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: addFriendurl belongs to groups: [[ResourceGroup{groupName='friendurl-controller', position=0}]] 
2019-06-13 14:51:50.382 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='friendurl-controller', position=0} with description:Friendurl Controller for handler method:addFriendurl
2019-06-13 14:51:50.382 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method updateFriendurl was friendurl-controller
2019-06-13 14:51:50.382 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: updateFriendurl belongs to groups: [[ResourceGroup{groupName='friendurl-controller', position=0}]] 
2019-06-13 14:51:50.392 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='friendurl-controller', position=0} with description:Friendurl Controller for handler method:updateFriendurl
2019-06-13 14:51:50.392 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method detailFriendurl was friendurl-controller
2019-06-13 14:51:50.392 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: detailFriendurl belongs to groups: [[ResourceGroup{groupName='friendurl-controller', position=0}]] 
2019-06-13 14:51:50.392 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='friendurl-controller', position=0} with description:Friendurl Controller for handler method:detailFriendurl
2019-06-13 14:51:50.392 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method deleteFriendurl was friendurl-controller
2019-06-13 14:51:50.392 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: deleteFriendurl belongs to groups: [[ResourceGroup{groupName='friendurl-controller', position=0}]] 
2019-06-13 14:51:50.392 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='friendurl-controller', position=0} with description:Friendurl Controller for handler method:deleteFriendurl
2019-06-13 14:51:50.392 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method selectCompetition was friendurl-controller
2019-06-13 14:51:50.392 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: selectCompetition belongs to groups: [[ResourceGroup{groupName='friendurl-controller', position=0}]] 
2019-06-13 14:51:50.392 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='friendurl-controller', position=0} with description:Friendurl Controller for handler method:selectCompetition
2019-06-13 14:51:50.392 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method uploadImg was image-controller
2019-06-13 14:51:50.392 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: uploadImg belongs to groups: [[ResourceGroup{groupName='image-controller', position=0}]] 
2019-06-13 14:51:50.392 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='image-controller', position=0} with description:Image Controller for handler method:uploadImg
2019-06-13 14:51:50.392 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method showPhotos was image-controller
2019-06-13 14:51:50.392 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: showPhotos belongs to groups: [[ResourceGroup{groupName='image-controller', position=0}]] 
2019-06-13 14:51:50.402 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='image-controller', position=0} with description:Image Controller for handler method:showPhotos
2019-06-13 14:51:50.402 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method uploadImg1 was image-controller
2019-06-13 14:51:50.402 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: uploadImg1 belongs to groups: [[ResourceGroup{groupName='image-controller', position=0}]] 
2019-06-13 14:51:50.402 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='image-controller', position=0} with description:Image Controller for handler method:uploadImg1
2019-06-13 14:51:50.402 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method getProblemSum was info-controller
2019-06-13 14:51:50.402 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: getProblemSum belongs to groups: [[ResourceGroup{groupName='info-controller', position=0}]] 
2019-06-13 14:51:50.402 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='info-controller', position=0} with description:Info Controller for handler method:getProblemSum
2019-06-13 14:51:50.402 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method getInvitationSum was info-controller
2019-06-13 14:51:50.402 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: getInvitationSum belongs to groups: [[ResourceGroup{groupName='info-controller', position=0}]] 
2019-06-13 14:51:50.402 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='info-controller', position=0} with description:Info Controller for handler method:getInvitationSum
2019-06-13 14:51:50.402 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method getIndexInfo was info-controller
2019-06-13 14:51:50.402 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: getIndexInfo belongs to groups: [[ResourceGroup{groupName='info-controller', position=0}]] 
2019-06-13 14:51:50.402 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='info-controller', position=0} with description:Info Controller for handler method:getIndexInfo
2019-06-13 14:51:50.402 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method greateInvitation was invitation-controller
2019-06-13 14:51:50.402 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: greateInvitation belongs to groups: [[ResourceGroup{groupName='invitation-controller', position=0}]] 
2019-06-13 14:51:50.412 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='invitation-controller', position=0} with description:Invitation Controller for handler method:greateInvitation
2019-06-13 14:51:50.412 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method invitationDetail was invitation-controller
2019-06-13 14:51:50.412 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: invitationDetail belongs to groups: [[ResourceGroup{groupName='invitation-controller', position=0}]] 
2019-06-13 14:51:50.412 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='invitation-controller', position=0} with description:Invitation Controller for handler method:invitationDetail
2019-06-13 14:51:50.412 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method firstInvitation was invitation-controller
2019-06-13 14:51:50.412 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: firstInvitation belongs to groups: [[ResourceGroup{groupName='invitation-controller', position=0}]] 
2019-06-13 14:51:50.412 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='invitation-controller', position=0} with description:Invitation Controller for handler method:firstInvitation
2019-06-13 14:51:50.412 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method deleteInvitation was invitation-controller
2019-06-13 14:51:50.412 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: deleteInvitation belongs to groups: [[ResourceGroup{groupName='invitation-controller', position=0}]] 
2019-06-13 14:51:50.412 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='invitation-controller', position=0} with description:Invitation Controller for handler method:deleteInvitation
2019-06-13 14:51:50.412 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method addInvitation was invitation-controller
2019-06-13 14:51:50.412 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: addInvitation belongs to groups: [[ResourceGroup{groupName='invitation-controller', position=0}]] 
2019-06-13 14:51:50.412 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='invitation-controller', position=0} with description:Invitation Controller for handler method:addInvitation
2019-06-13 14:51:50.412 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method updateInvitation was invitation-controller
2019-06-13 14:51:50.412 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: updateInvitation belongs to groups: [[ResourceGroup{groupName='invitation-controller', position=0}]] 
2019-06-13 14:51:50.422 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='invitation-controller', position=0} with description:Invitation Controller for handler method:updateInvitation
2019-06-13 14:51:50.422 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method selectInvitation was invitation-controller
2019-06-13 14:51:50.422 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: selectInvitation belongs to groups: [[ResourceGroup{groupName='invitation-controller', position=0}]] 
2019-06-13 14:51:50.422 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='invitation-controller', position=0} with description:Invitation Controller for handler method:selectInvitation
2019-06-13 14:51:50.422 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method newInvitationDetail was invitation-controller
2019-06-13 14:51:50.422 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: newInvitationDetail belongs to groups: [[ResourceGroup{groupName='invitation-controller', position=0}]] 
2019-06-13 14:51:50.422 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='invitation-controller', position=0} with description:Invitation Controller for handler method:newInvitationDetail
2019-06-13 14:51:50.422 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method selectLecture was lecture-controller
2019-06-13 14:51:50.422 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: selectLecture belongs to groups: [[ResourceGroup{groupName='lecture-controller', position=0}]] 
2019-06-13 14:51:50.422 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='lecture-controller', position=0} with description:Lecture Controller for handler method:selectLecture
2019-06-13 14:51:50.422 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method applyLecture was lecture-controller
2019-06-13 14:51:50.422 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: applyLecture belongs to groups: [[ResourceGroup{groupName='lecture-controller', position=0}]] 
2019-06-13 14:51:50.422 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='lecture-controller', position=0} with description:Lecture Controller for handler method:applyLecture
2019-06-13 14:51:50.432 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method updateLecture was lecture-controller
2019-06-13 14:51:50.432 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: updateLecture belongs to groups: [[ResourceGroup{groupName='lecture-controller', position=0}]] 
2019-06-13 14:51:50.432 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='lecture-controller', position=0} with description:Lecture Controller for handler method:updateLecture
2019-06-13 14:51:50.432 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method newLecture was lecture-controller
2019-06-13 14:51:50.432 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: newLecture belongs to groups: [[ResourceGroup{groupName='lecture-controller', position=0}]] 
2019-06-13 14:51:50.432 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='lecture-controller', position=0} with description:Lecture Controller for handler method:newLecture
2019-06-13 14:51:50.432 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method addLecture was lecture-controller
2019-06-13 14:51:50.432 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: addLecture belongs to groups: [[ResourceGroup{groupName='lecture-controller', position=0}]] 
2019-06-13 14:51:50.432 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='lecture-controller', position=0} with description:Lecture Controller for handler method:addLecture
2019-06-13 14:51:50.432 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method personLecture was lecture-controller
2019-06-13 14:51:50.432 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: personLecture belongs to groups: [[ResourceGroup{groupName='lecture-controller', position=0}]] 
2019-06-13 14:51:50.432 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='lecture-controller', position=0} with description:Lecture Controller for handler method:personLecture
2019-06-13 14:51:50.432 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method lectureDetail was lecture-controller
2019-06-13 14:51:50.432 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: lectureDetail belongs to groups: [[ResourceGroup{groupName='lecture-controller', position=0}]] 
2019-06-13 14:51:50.442 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='lecture-controller', position=0} with description:Lecture Controller for handler method:lectureDetail
2019-06-13 14:51:50.442 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method doneCompetition was lecture-controller
2019-06-13 14:51:50.442 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: doneCompetition belongs to groups: [[ResourceGroup{groupName='lecture-controller', position=0}]] 
2019-06-13 14:51:50.442 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='lecture-controller', position=0} with description:Lecture Controller for handler method:doneCompetition
2019-06-13 14:51:50.442 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method deleteLecture was lecture-controller
2019-06-13 14:51:50.442 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:78  - Request mapping: deleteLecture belongs to groups: [[ResourceGroup{groupName='lecture-controller', position=0}]] 
2019-06-13 14:51:50.442 INFO  --- [main] com.mangofactory.swagger.scanners.ApiListingReferenceScanner Line:82  - Adding resource to group:ResourceGroup{groupName='lecture-controller', position=0} with description:Lecture Controller for handler method:deleteLecture
2019-06-13 14:51:50.442 INFO  --- [main] com.mangofactory.swagger.core.ClassOrApiAnnotationResourceGrouping Line:50  - Group for method exportExcel was lecture-controller
